isbn,inrIsbn,inrIsbn10,format,currency,price,distributor1id,distributor2id,distributor3id,division,subject,status
9781420066524,,,HB,INR,4250.00,902B75,,,CRC,Electrical Engineering,AVAILABLE
9781420066685,,,PB,INR,4250.00,902B75,,,CRC,Electrical Engineering,Print on Demand
9781420070200,,,HB,INR,2500.00,902B75,,,CRC,Electrical Engineering,AVAILABLE
9781420070996,,,HB,INR,1095.00,902B75,,,CRC,Chemistry,AVAILABLE
9781420074154,,,HB,INR,1495.00,902B75,,,CRC,Electrical Engineering,Print on Demand
9781420078008,,,HB,INR,3500.00,902B75,,,CRC,Electrical Engineering,AVAILABLE
9781420086607,,,HB,INR,750.00,902B75,,,CRC,Electrical Engineering,Out Of Print
9781420087079,,,HB,INR,950.00,902B75,,,CRC,Electrical Engineering,Print on Demand
9781420091076,,,HB,INR,695.00,902B75,,,CRC,Business Improvement,Out Of Print
9781420092158,,,HB,INR,995.00,902B75,,,CRC,Software Networking & Security,Print on Demand
9781439802052,,,HB,INR,1495.00,902B75,,,CRC,Electrical Engineering,AVAILABLE
9781439802540,,,HB,INR,895.00,902B75,,,CRC,Electrical Engineering,Out Of Print
9781439803349,,,HB,INR,850.00,902B75,,,CRC,Computer Science,Print on Demand
9781439807552,,,HB,INR,3000.00,902B75,,,CRC,Electrical Engineering,AVAILABLE
9781439807613,,,HB,INR,3000.00,902B75,,,CRC,Electrical Engineering,Print on Demand
9781439815748,,,PB,INR,595.00,902B75,,,CRC,Fairmont Press,AVAILABLE
9781439816240,,,HB,INR,895.00,902B75,,,CRC,Mathematics,Print on Demand
9781439845592,,,HB,INR,895.00,902B75,,,CRC,Civil & Mechanical Engineering,Print on Demand
9781439868591,,,HB,INR,1495.00,902B75,,,CRC,Electrical Engineering,AVAILABLE
9781466572133,,,HB,INR,995.00,902B75,,,CRC,Electrical Engineering,AVAILABLE
9781482205435,9781498770378,1498770371,PB,INR,695.00,902B75,,,CRC,Computer Science,Print on Demand
9781560327127,9781138198012,1138198013,PB,INR,995.00,902B75,,,CRC,Materials & Chemical Engineering,Print on Demand
9781566760324,,,HB,INR,795.00,902B75,,,CRC,Life Science,Print on Demand
9781566764254,,,HB,INR,1095.00,902B75,,,CRC,Allied Hlth & Biomed Sci,AVAILABLE
9781566768993,,,PB,INR,650.00,902B75,,,CRC,Allied Hlth & Biomed Sci,Temporarily Out Of Stock
9781574442663,,,PB,INR,1295.00,902B75,,,CRC,Business Improvement,Print on Demand
9781574445701,,,HB,INR,2750.00,902B75,,,CRC,Life Science,Print on Demand
9781574446746,,,HB,INR,6000.00,902B75,,,CRC,Materials & Chemical Engineering,Order To Order
9781574446753,,,HB,INR,6000.00,902B75,,,CRC,Electrical Engineering,AVAILABLE
9781574447217,9781498798280,1498798284,HB,INR,4200.00,902B75,,,CRC,Civil & Mechanical Engineering,Print on Demand
9781574448245,,,HB,INR,2795.00,902B75,,,CRC,Medical & Surgery,Out Of Print
9781574448764,,,HB,INR,2750.00,902B75,,,CRC,Life Science,Out Of Print
9781574910780,,,HB,INR,2995.00,902B75,,,CRC,Life Science,Print on Demand
9781574911022,,,HB,INR,4495.00,902B75,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9781584882404,,,HB,INR,6000.00,902B75,,,CRC,Mathematics,Print on Demand
9781584883722,9781498797887,1498797881,HB,INR,4000.00,902B75,,,CRC,Mathematics,Print on Demand
9781584883814,,,HB,INR,4200.00,902B75,,,CRC,Computer Science,AVAILABLE
9781584883975,,,HB,INR,4200.00,902B75,,,CRC,Computer Science,Print on Demand
9781584884354,,,HB,INR,5000.00,902B75,,,CRC,Computer Science,Print on Demand
9781584884552,,,PB,INR,1995.00,902B75,,,CRC,Computer Science,AVAILABLE
9781584884750,,,HB,INR,4200.00,902B75,,,CRC,Computer Science,Print on Demand
9781584884880,,,PB,INR,895.00,902B75,,,CRC,Mathematics,AVAILABLE
9781584885061,,,HB,INR,5000.00,902B75,,,CRC,Mathematics,Print on Demand
9781584885504,,,HB,INR,5000.00,902B75,,,CRC,Computer Science,AVAILABLE
9781584886846,,,HB,INR,1750.00,902B75,,,CRC,Computer Science,AVAILABLE
9781584888222,,,HB,INR,3500.00,902B75,,,CRC,Computer Science,Print on Demand
9781584889052,,,HB,INR,995.00,902B75,,,CRC,Statistics,AVAILABLE
9781584889335,,,HB,INR,850.00,902B75,,,CRC,Computer Science,Print on Demand
9781584889458,,,HB,INR,795.00,902B75,,,CRC,Computer Science,Print on Demand
9781587160356,,,PB,INR,995.00,902B75,,,CRC,Allied Hlth & Biomed Sci,Order To Order
9781587161421,,,HB,INR,695.00,902B75,,,CRC,Ergonomics & Industrial Engineering,Print on Demand
9780415383936,,,PB,INR,875.00,902C82,,,Swets,Reference Books,Print on Demand
9780415503099,,,PB,INR,850.00,902C82,,,Built Environment,Further Education,Print on Demand
9780415650311,,,PB,INR,900.00,902C82,,,Psych Press,Psychology PP,Print on Demand
9780750658980,,,PB,INR,1770.00,902C82,,,Social Sciences,Business,Auto Stock Replenishment
9780824748753,,,PB,INR,2950.00,902C82,,,CRC,Electrical Engineering,Print on Demand
9780824791384,,,PB,INR,770.00,902C82,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780824792374,,,HB,INR,940.00,902C82,,,CRC,Electrical Engineering,Print on Demand
9780824798291,,,HB,INR,1100.00,902C82,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780824798444,,,HB,INR,980.00,902C82,,,CRC,Materials & Chemical Engineering,Print on Demand
9780824799090,,,HB,INR,900.00,902C82,,,CRC,Ergonomics & Industrial Engineering,Out Of Print
9780849379819,,,pb,INR,1130.00,902C82,,,CRC,Biomedical Engineering,Print on Demand
9780849395888,,,PB,INR,1000.00,902C82,,,CRC,GIS & Environmental Engineering,Out Of Print
9780849396519,9781498782920,1498782922,PB,INR,970.00,902C82,,,CRC,Civil & Mechanical Engineering,Print on Demand
9781420063080,,,PB,INR,1090.00,902C82,,,CRC,Materials & Chemical Engineering,Out Of Print
9781420072334,,,HB,INR,1240.00,902C82,,,CRC,Electrical Engineering,Print on Demand
9781420091953,,,HB,INR,1850.00,902C82,,,CRC,Mathematics,AVAILABLE
9781439805725,,,PB,INR,2730.00,902C82,,,CRC,Civil & Mechanical Engineering,AVAILABLE
9781439806562,,,HB,INR,1395.00,902C82,,,CRC,Materials & Chemical Engineering,AVAILABLE
9781439811320,,,HB,INR,1395.00,902C82,,,CRC,Chemistry,Print on Demand
9781439831601,,,PB,INR,840.00,902C82,,,CRC,Mathematics,Print on Demand
9781574446494,,,PB,INR,2270.00,902C82,,,CRC,Materials & Chemical Engineering,Print on Demand
9781584883951,,,PB,INR,1350.00,902C82,,,CRC,Statistics,Out Of Print
9781584889212,,,HB,INR,1295.00,902C82,,,CRC,Statistics,AVAILABLE
9781420073379,9781138626850,1138626856,PB,INR,1035.00,902C82,,,CRC,Mathematical Modeling,Print on Demand
9781466510630,9781138626874,1138626872,PB,INR,800.00,902C82,,,CRC,Mathematical Physics,Print on Demand
9781584889311,9781138626881,1138626880,PB,INR,1750.00,902C82,,,CRC,Particle & High Energy Physics,AVAILABLE
9789814310901,9781138626898,1138626899,PB,INR,1300.00,902C82,,,CRC,Optics & optoelectronics,Print on Demand
9781439857779,9781138626904,1138626902,PB,INR,1250.00,902C82,,,CRC,Atomic & Nuclear Physics,AVAILABLE
9781568815794,9781138626928,1138626929,PB,INR,1250.00,902C82,,,CRC,Applied Mathematics,Print on Demand
9780415504638,9781138281134,1138281131,PB,INR,750.00,902C94,,,Social Sciences,Organizational Studies,Print on Demand
9780415531184,9781138281141,113828114X,PB,INR,850.00,902C94,,,Social Sciences,Organizational Studies,Auto Stock Replenishment
9780415577601,9781138281158,1138281158,PB,INR,950.00,902C94,,,Social Sciences,Public Management,Print on Demand
9780415591720,9781138281196,1138281190,PB,INR,850.00,902C94,,,Social Sciences,Risk Management,Print on Demand
9780415624732,9781138281219,1138281212,PB,INR,750.00,902C94,,,Social Sciences,Financial Statement Analysis,Print on Demand
9780415663588,9781138281257,1138281255,PB,INR,1350.00,902C94,,,Social Sciences,Business Ethics,Print on Demand
9780415706650,9781138282933,1138282936,PB,INR,1450.00,902C94,,,Social Sciences,International Business,Print on Demand
9780415783378,9781138282964,1138282960,PB,INR,1250.00,902C94,,,Social Sciences,NonProfit Management,Print on Demand
9780415859035,9781138282971,1138282979,PB,INR,1400.00,902C94,,,Social Sciences,Human Resource Development,Print on Demand
9781138787896,9781138282988,1138282987,PB,INR,1450.00,902C94,,,Social Sciences,Public Management,Print on Demand
9781444170412,9781138282995,1138282995,PB,INR,1350.00,902C94,,,Social Sciences,Financial Accounting,AVAILABLE
9781584884491,9781138196247,113819624X,PB,INR,750.00,902C94,,,CRC,Set Theory,Print on Demand
9781843120377,9781138225633,1138225630,PB,INR,475.00,902C94,,,Social Sciences,Education,Print on Demand
9781843121947,9781138209039,1138209031,PB,INR,280.00,902C94,,,Social Sciences,Education,Print on Demand
9781843124498,9781138225640,1138225649,PB,INR,675.00,902C94,,,Social Sciences,Education,Print on Demand
9781843124740,9781138209077,1138209074,PB,INR,360.00,902C94,,,Social Sciences,Education,Print on Demand
9781853467011,9781138209084,1138209082,PB,INR,500.00,902C94,,,Social Sciences,Education,Print on Demand
9781853467080,9781138209114,1138209112,PB,INR,580.00,902C94,,,Social Sciences,Education,Print on Demand
9781853467271,9781138225657,1138225657,PB,INR,450.00,902C94,,,Social Sciences,Education,Print on Demand
9781853467455,9781138225664,1138225665,PB,INR,1170.00,902C94,,,Social Sciences,Education,Print on Demand
9781853467745,9781138225695,113822569X,PB,INR,475.00,902C94,,,Social Sciences,Education,Print on Demand
9781853468322,9781138225701,1138225703,PB,INR,395.00,902C94,,,Social Sciences,Education,AVAILABLE
9781439836873,9781138196582,1138196584,PB,INR,2200.00,902C01,,,CRC,Aerospace Engineering,Print on Demand
9781439836873,9781138198258,1138198250,HB,INR,3995.00,902C01,,,CRC,Aerospace Engineering,Print on Demand
9780824741051,9781138198272,1138198277,HB,INR,3695.00,902C01,,,CRC,Electrical Engineering,Print on Demand
9780132204682,,,HB,INR,1995.00,902C01,,,CRC,Life Science,Temporarily Out Of Stock
9780415241700,,,PB,INR,995.00,902C01,,,CRC,GIS & Environmental Engineering,Print on Demand
9780415268301,,,HB,INR,1995.00,902C01,,,CRC,Life Science,Print on Demand
9780415271981,,,PB,INR,1295.00,902C01,,,CRC,Life Science,AVAILABLE
9780415272124,,,HB,INR,2495.00,902C01,,,CRC,Life Science,Print on Demand
9780415273442,,,HB,INR,2495.00,902C01,,,CRC,Life Science,Order To Order
9780415273459,,,HB,INR,2495.00,902C01,,,CRC,Life Science,Print on Demand
9780415275866,,,HB,INR,1995.00,902C01,,,CRC,Life Science,Print on Demand
9780415278799,,,HB,INR,2995.00,902C01,,,CRC,Life Science,Print on Demand
9780415282949,,,PB,INR,1995.00,902C01,,,CRC,GIS & Environmental Engineering,Not Our Publication
9780415284868,,,HB,INR,2495.00,902C01,,,CRC,Life Science,Print on Demand
9780415284875,,,HB,INR,2495.00,902C01,,,CRC,Life Science,Print on Demand
9780415284882,,,HB,INR,2495.00,902C01,,,CRC,Life Science,Print on Demand
9780415284912,,,HB,INR,2995.00,902C01,,,CRC,Life Science,Print on Demand
9780415284929,,,HB,INR,2495.00,902C01,,,CRC,Life Science,Out Of Print
9780415284936,,,HB,INR,2495.00,902C01,,,CRC,Life Science,Print on Demand
9780415284943,,,HB,INR,1995.00,902C01,,,CRC,Life Science,AVAILABLE
9780415286077,,,HB,INR,1995.00,902C01,,,CRC,GIS & Environmental Engineering,Print on Demand
9780415286091,,,HB,INR,1695.00,902C01,,,CRC,GIS & Environmental Engineering,AVAILABLE
9780415288286,,,HB,INR,1995.00,902C01,,,CRC,Life Science,AVAILABLE
9780415288637,,,HB,INR,1995.00,902C01,,,CRC,Life Science,Print on Demand
9780415288774,,,HB,INR,2495.00,902C01,,,CRC,Life Science,Print on Demand
9780415296571,,,HB,INR,1995.00,902C01,,,CRC,Life Science,Print on Demand
9780415298377,,,HB,INR,2995.00,902C01,,,CRC,Life Science,Print on Demand
9780415299916,,,HB,INR,2495.00,902C01,,,CRC,Life Science,Print on Demand
9780415306720,,,HB,INR,2495.00,902C01,,,CRC,Life Science,AVAILABLE
9780415308076,,,HB,INR,2495.00,902C01,,,CRC,Life Science,Print on Demand
9780415308335,,,HB,INR,1995.00,902C01,,,CRC,Life Science,Temporarily Out Of Stock
9780415317559,,,HB,INR,2495.00,902C01,,,CRC,Life Science,AVAILABLE
9780415323277,,,HB,INR,1995.00,902C01,,,CRC,Life Science,AVAILABLE
9780415324687,,,HB,INR,2995.00,902C01,,,CRC,Life Science,AVAILABLE
9780415334631,,,HB,INR,2495.00,902C01,,,CRC,Life Science,AVAILABLE
9780415369435,,,HB,INR,2495.00,902C01,,,CRC,Life Science,Print on Demand
9780415369541,,,HB,INR,1995.00,902C01,,,CRC,Life Science,Print on Demand
9780415385824,,,HB,INR,995.00,902C01,,,CRC,Civil & Mechanical Engineering,Out Of Print
9780415607698,,,PB,INR,395.00,902C01,,,Garland,UK Series Books,AVAILABLE
9780415607704,,,PB,INR,450.00,902C01,,,Garland,UK Series Books,Print on Demand
9780419250203,,,PB,INR,895.00,902C01,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780748404384,,,HB,INR,2495.00,902C01,,,CRC,Life Science,Print on Demand
9780748406142,,,HB,INR,2495.00,902C01,,,CRC,Life Science,Print on Demand
9780748408603,,,HB,INR,1695.00,902C01,,,CRC,GIS & Environmental Engineering,Print on Demand
9780748761623,,,PB,INR,1095.00,902C01,,,CRC,Chemistry,Print on Demand
9780824700942,,,HB,INR,1995.00,902C01,,,CRC,Food & Nutrition,Print on Demand
9780824701055,,,HB,INR,2495.00,902C01,,,CRC,Food & Nutrition,Print on Demand
9780824701475,,,HB,INR,1595.00,902C01,,,CRC,Life Science,Out Of Print
9780824702090,,,HB,INR,2995.00,902C01,,,CRC,Food & Nutrition,Out Of Print
9780824702151,,,HB,INR,2495.00,902C01,,,CRC,Food & Nutrition,Print on Demand
9780824702281,,,HB,INR,1995.00,902C01,,,CRC,Food & Nutrition,Out Of Print
9780824703691,,,HB,INR,2995.00,902C01,,,CRC,Biomedical Engineering,Print on Demand
9780824704254,,,HB,INR,2495.00,902C01,,,CRC,Life Science,Not yet published
9780824704315,,,HB,INR,2495.00,902C01,,,CRC,Chemistry,Print on Demand
9780824704629,,,HB,INR,1995.00,902C01,,,CRC,Life Science,Out Of Print
9780824705367,,,HB,INR,2195.00,902C01,,,CRC,Food & Nutrition,Print on Demand
9780824705442,,,HB,INR,1995.00,902C01,,,CRC,Life Science,Out Of Print
9780824705626,,,HB,INR,1995.00,902C01,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824708061,,,HB,INR,1595.00,902C01,,,CRC,Chemistry,Out Of Print
9780824708382,,,HB,INR,3295.00,902C01,,,CRC,Life Science,Print on Demand
9780824708856,,,HB,INR,1995.00,902C01,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824709723,,,HB,INR,1995.00,902C01,,,CRC,Electrical Engineering,Print on Demand
9780824710422,,,HB,INR,2995.00,902C01,,,CRC,Life Science,Print on Demand
9780824725266,,,HB,INR,1995.00,902C01,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780824725655,,,HB,INR,3995.00,902C01,,,CRC,Chemistry,Print on Demand
9780824727635,,,HB,INR,2495.00,902C01,,,CRC,Food & Nutrition,Print on Demand
9780824741297,,,HB,INR,1995.00,902C01,,,CRC,Civil & Mechanical Engineering,AVAILABLE
9780824747909,,,HB,INR,2495.00,902C01,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780824748005,,,HB,INR,3995.00,902C01,,,CRC,Life Science,Print on Demand
9780824750534,,,HB,INR,2995.00,902C01,,,CRC,Materials & Chemical Engineering,Order To Order
9780824753481,,,HB,INR,6995.00,902C01,,,CRC,Chemistry,Print on Demand
9780824753597,,,HB,INR,2495.00,902C01,,,CRC,Chemistry,Out Of Print
9780824753672,,,HB,INR,4995.00,902C01,,,CRC,Chemistry,Print on Demand
9780824754365,,,HB,INR,3995.00,902C01,,,CRC,Life Science,Out Of Print
9780824754600,,,HB,INR,1995.00,902C01,,,CRC,Life Science,Out Of Print
9780824754624,,,HB,INR,1995.00,902C01,,,CRC,Life Science,Print on Demand
9780824759353,,,HB,INR,1995.00,902C01,,,CRC,Materials & Chemical Engineering,Print on Demand
9780824767808,,,HB,INR,4995.00,902C01,,,CRC,Ergonomics & Industrial Engineering,Print on Demand
9780824775230,,,HB,INR,1495.00,902C01,,,CRC,Chemistry,Print on Demand
9780824782436,,,HB,INR,1695.00,902C01,,,CRC,Life Science,Print on Demand
9780824784997,,,HB,INR,1995.00,902C01,,,CRC,Chemistry,Print on Demand
9780824785208,,,HB,INR,3995.00,902C01,,,CRC,Life Science,Print on Demand
9780824785703,,,HB,INR,5995.00,902C01,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780824785765,,,HB,INR,3495.00,902C01,,,CRC,Allied Hlth & Biomed Sci,Print on Demand
9780824793784,,,HB,INR,1795.00,902C01,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824793845,,,HB,INR,4495.00,902C01,,,CRC,Life Science,Out Of Print
9780824793876,,,HB,INR,3495.00,902C01,,,CRC,Life Science,Print on Demand
9780824796433,,,HB,INR,2995.00,902C01,,,CRC,Food & Nutrition,Print on Demand
9780824797874,,,HB,INR,5995.00,902C01,,,CRC,Civil & Mechanical Engineering,Out Of Print
9780824798840,,,HB,INR,2995.00,902C01,,,CRC,Allied Hlth & Biomed Sci,Out Of Print
9780824799076,,,HB,INR,1995.00,902C01,,,CRC,Electrical Engineering,Out Of Print
9780849301490,,,HB,INR,3495.00,902C01,,,CRC,Mathematics,Print on Demand
9780849307799,,,HB,INR,2995.00,902C01,,,CRC,Life Science,Print on Demand
9780849308666,,,HB,INR,4995.00,902C01,,,CRC,Civil & Mechanical Engineering,Temporarily Out Of Stock
9780849309588,,,HB,INR,4995.00,902C01,,,CRC,GIS & Environmental Engineering,AVAILABLE
9780849312588,,,HB,INR,1995.00,902C01,,,CRC,Life Science,Out Of Print
9780849312847,,,HB,INR,3495.00,902C01,,,CRC,Life Science,Print on Demand
9780849314339,,,HB,INR,2295.00,902C01,,,CRC,Life Science,Out Of Print
9780849315695,,,HB,INR,4995.00,902C01,,,CRC,Civil & Mechanical Engineering,Temporarily Out Of Stock
9780849319686,,,HB,INR,3495.00,902C01,,,CRC,Electrical Engineering,Print on Demand
9780849320972,,,HB,INR,1995.00,902C01,,,CRC,GIS & Environmental Engineering,Temporarily Out Of Stock
9780849321856,,,HB,INR,1695.00,902C01,,,CRC,Life Science,Order To Order
9780849323089,,,HB,INR,2995.00,902C01,,,CRC,Materials & Chemical Engineering,Print on Demand
9780849325236,,,HB,INR,4995.00,902C01,,,CRC,Ergonomics & Industrial Engineering,Print on Demand
9780849327193,,,HB,INR,2995.00,902C01,,,CRC,Ergonomics & Industrial Engineering,Out Of Print
9780849331367,,,HB,INR,3995.00,902C01,,,CRC,Life Science,Old Edition
9780849333965,,,HB,INR,2995.00,902C01,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849335389,,,HB,INR,2995.00,902C01,,,CRC,Life Science,Print on Demand
9780849335600,,,HB,INR,2995.00,902C01,,,CRC,Life Science,AVAILABLE
9780849337956,,,HB,INR,2995.00,902C01,,,CRC,Life Science,Temporarily Out Of Stock
9780849370342,,,HB,INR,2995.00,902C01,,,CRC,Life Science,Order To Order
9780849370502,,,HB,INR,3495.00,902C01,,,CRC,Life Science,Temporarily Out Of Stock
9780849373060,9781138705272,1138705276,PB,INR,995.00,902C01,,,CRC,Ergonomics & Industrial Engineering,AVAILABLE
9780849373688,,,HB,INR,1995.00,902C01,,,CRC,Life Science,Print on Demand
9780849375293,,,HB,INR,1695.00,902C01,,,CRC,Food & Nutrition,Out Of Print
9780849378577,,,HB,INR,1995.00,902C01,,,CRC,Life Science,AVAILABLE
9780849382642,,,HB,INR,1495.00,902C01,,,CRC,Life Science,Print on Demand
9780849385230,,,HB,INR,2895.00,902C01,,,CRC,Mathematics,AVAILABLE
9780849393655,,,HB,INR,3295.00,902C01,,,CRC,Life Science,Out Of Print
9780849398124,,,HB,INR,1995.00,902C01,,,CRC,Life Science,Print on Demand
9781420068610,,,HB,INR,1095.00,902C01,,,CRC,Civil & Mechanical Engineering,Print on Demand
9781420083378,,,HB,INR,2995.00,902C01,,,CRC,Life Science,AVAILABLE
9781420088496,,,HB,INR,3495.00,902C01,,,CRC,Life Science,Order To Order
9781420088915,,,HB,INR,1195.00,902C01,,,CRC,Civil & Mechanical Engineering,Out Of Print
9781420088946,9781498767361,1498767362,HB,INR,6995.00,902C01,,,CRC,Life Science,Print on Demand
9781420089233,,,HB,INR,1595.00,902C01,,,CRC,Civil & Mechanical Engineering,AVAILABLE
9781439800287,,,HB,INR,2995.00,902C01,,,CRC,Life Science,Print on Demand
9781439804803,,,HB,INR,3295.00,902C01,,,CRC,Civil & Mechanical Engineering,AVAILABLE
9781439813928,,,HB,INR,1995.00,902C01,,,CRC,Life Science,Print on Demand
9781439828731,,,HB,INR,1595.00,902C01,,,CRC,GIS & Environmental Engineering,Print on Demand
